"uriProposicao";"siglaTipo";"numero";"ano";"codTema";"tema";"relevancia"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264395";"RIC";"1322";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264395";"RIC";"1322";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242515";"PL";"1323";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242515";"PL";"1323";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242515";"PL";"1323";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242515";"PL";"1323";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264396";"RIC";"1323";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264396";"RIC";"1323";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264396";"RIC";"1323";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264396";"RIC";"1323";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242516";"PL";"1324";"2020";"67";"Direito e Defesa do Consumidor";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242516";"PL";"1324";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242516";"PL";"1324";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264397";"RIC";"1324";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264397";"RIC";"1324";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264397";"RIC";"1324";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264397";"RIC";"1324";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242519";"PL";"1325";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264398";"RIC";"1325";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264398";"RIC";"1325";"2020";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264399";"RIC";"1326";"2020";"55";"Relações Internacionais e Comércio Exterior";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264399";"RIC";"1326";"2020";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242520";"PL";"1327";"2020";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242520";"PL";"1327";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242520";"PL";"1327";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264400";"RIC";"1327";"2020";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264400";"RIC";"1327";"2020";"55";"Relações Internacionais e Comércio Exterior";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259210";"PL";"1328";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259210";"PL";"1328";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2259210";"PL";"1328";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264463";"RIC";"1328";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264463";"RIC";"1328";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242527";"PL";"1329";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242527";"PL";"1329";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264470";"RIC";"1329";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264470";"RIC";"1329";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264470";"RIC";"1329";"2020";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242528";"PL";"1330";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242528";"PL";"1330";"2020";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264471";"RIC";"1330";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264471";"RIC";"1330";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264471";"RIC";"1330";"2020";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242529";"PL";"1331";"2020";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242529";"PL";"1331";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242529";"PL";"1331";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264476";"RIC";"1331";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264476";"RIC";"1331";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242530";"PL";"1332";"2020";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242530";"PL";"1332";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264489";"RIC";"1332";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264489";"RIC";"1332";"2020";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242531";"PL";"1333";"2020";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242531";"PL";"1333";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264502";"RIC";"1333";"2020";"62";"Ciência, Tecnologia e Inovação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264502";"RIC";"1333";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242532";"PL";"1334";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242532";"PL";"1334";"2020";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264506";"RIC";"1334";"2020";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242533";"PL";"1335";"2020";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242533";"PL";"1335";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242533";"PL";"1335";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242533";"PL";"1335";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264527";"RIC";"1335";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242534";"PL";"1336";"2020";"64";"Agricultura, Pecuária, Pesca e Extrativismo";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242534";"PL";"1336";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242534";"PL";"1336";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242534";"PL";"1336";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264528";"RIC";"1336";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242551";"PL";"1337";"2020";"41";"Cidades e Desenvolvimento Urbano";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242551";"PL";"1337";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242551";"PL";"1337";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264529";"RIC";"1337";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242552";"PL";"1338";"2020";"76";"Direito e Justiça";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242552";"PL";"1338";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264533";"RIC";"1338";"2020";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264533";"RIC";"1338";"2020";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242554";"PL";"1339";"2020";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242554";"PL";"1339";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242554";"PL";"1339";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264534";"RIC";"1339";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264534";"RIC";"1339";"2020";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242555";"PL";"1340";"2020";"42";"Direito Civil e Processual Civil";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242555";"PL";"1340";"2020";"67";"Direito e Defesa do Consumidor";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242555";"PL";"1340";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264535";"RIC";"1340";"2020";"41";"Cidades e Desenvolvimento Urbano";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264535";"RIC";"1340";"2020";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242556";"PL";"1341";"2020";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242556";"PL";"1341";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264541";"RIC";"1341";"2020";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264541";"RIC";"1341";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264545";"RIC";"1342";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264545";"RIC";"1342";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242562";"PL";"1343";"2020";"41";"Cidades e Desenvolvimento Urbano";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242562";"PL";"1343";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242562";"PL";"1343";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242562";"PL";"1343";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264548";"RIC";"1343";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264548";"RIC";"1343";"2020";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242563";"PL";"1344";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242563";"PL";"1344";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242563";"PL";"1344";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242563";"PL";"1344";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264549";"RIC";"1344";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264549";"RIC";"1344";"2020";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264550";"RIC";"1345";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264550";"RIC";"1345";"2020";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242564";"PL";"1346";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242564";"PL";"1346";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242564";"PL";"1346";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264551";"RIC";"1346";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264551";"RIC";"1346";"2020";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242565";"PL";"1347";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242565";"PL";"1347";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242565";"PL";"1347";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264554";"RIC";"1347";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242566";"PL";"1348";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242566";"PL";"1348";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242566";"PL";"1348";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242566";"PL";"1348";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264565";"RIC";"1348";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264565";"RIC";"1348";"2020";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264565";"RIC";"1348";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242567";"PL";"1349";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242567";"PL";"1349";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242567";"PL";"1349";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264566";"RIC";"1349";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264566";"RIC";"1349";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242568";"PL";"1350";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242568";"PL";"1350";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242568";"PL";"1350";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264574";"RIC";"1350";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264574";"RIC";"1350";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242571";"PL";"1351";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242571";"PL";"1351";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264578";"RIC";"1351";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264578";"RIC";"1351";"2020";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264578";"RIC";"1351";"2020";"55";"Relações Internacionais e Comércio Exterior";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242572";"PL";"1352";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242572";"PL";"1352";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242572";"PL";"1352";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264582";"RIC";"1352";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264582";"RIC";"1352";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242576";"PL";"1353";"2020";"42";"Direito Civil e Processual Civil";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242576";"PL";"1353";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242576";"PL";"1353";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242576";"PL";"1353";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264583";"RIC";"1353";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242577";"PL";"1354";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242577";"PL";"1354";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264588";"RIC";"1354";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264589";"RIC";"1355";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242579";"PL";"1356";"2020";"67";"Direito e Defesa do Consumidor";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242579";"PL";"1356";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242579";"PL";"1356";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264590";"RIC";"1356";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264590";"RIC";"1356";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242580";"PL";"1357";"2020";"41";"Cidades e Desenvolvimento Urbano";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242580";"PL";"1357";"2020";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264591";"RIC";"1357";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264591";"RIC";"1357";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264592";"RIC";"1358";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264593";"RIC";"1359";"2020";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264594";"RIC";"1360";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264598";"RIC";"1361";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264615";"RIC";"1362";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264615";"RIC";"1362";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264622";"RIC";"1363";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264639";"RIC";"1364";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242627";"PL";"1365";"2020";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242627";"PL";"1365";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242627";"PL";"1365";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264640";"RIC";"1365";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264640";"RIC";"1365";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242628";"PL";"1366";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242628";"PL";"1366";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264644";"RIC";"1366";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264644";"RIC";"1366";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264644";"RIC";"1366";"2020";"53";"Processo Legislativo e Atuação Parlamentar";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242630";"PL";"1367";"2020";"42";"Direito Civil e Processual Civil";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242630";"PL";"1367";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242630";"PL";"1367";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264645";"RIC";"1367";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264645";"RIC";"1367";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264645";"RIC";"1367";"2020";"53";"Processo Legislativo e Atuação Parlamentar";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242631";"PL";"1368";"2020";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242631";"PL";"1368";"2020";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242631";"PL";"1368";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264651";"RIC";"1368";"2020";"76";"Direito e Justiça";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264651";"RIC";"1368";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242633";"PL";"1369";"2020";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242633";"PL";"1369";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242633";"PL";"1369";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264654";"RIC";"1369";"2020";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264654";"RIC";"1369";"2020";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242634";"PL";"1370";"2020";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242634";"PL";"1370";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242634";"PL";"1370";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242634";"PL";"1370";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264655";"RIC";"1370";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264655";"RIC";"1370";"2020";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264655";"RIC";"1370";"2020";"53";"Processo Legislativo e Atuação Parlamentar";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242636";"PL";"1371";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242636";"PL";"1371";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264663";"RIC";"1371";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264663";"RIC";"1371";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242638";"PL";"1372";"2020";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242638";"PL";"1372";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264665";"RIC";"1372";"2020";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242639";"PL";"1373";"2020";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242639";"PL";"1373";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242639";"PL";"1373";"2020";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264672";"RIC";"1373";"2020";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242640";"PL";"1374";"2020";"67";"Direito e Defesa do Consumidor";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242640";"PL";"1374";"2020";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242640";"PL";"1374";"2020";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264686";"RIC";"1374";"2020";"67";"Direito e Defesa do Consumidor";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2264686";"RIC";"1374";"2020";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2242641";"PL";"1375";"2020";"34";"Administração Pública";"0"
